time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s)
0.37000000000011823,-0.0151,-0.002,0.9946,-0.1221,-0.061,0.0
0.375,-0.0132,0.0005,0.9951,0.1831,0.0,-0.061
0.38000000000010914,-0.0176,0.0005,0.9961,0.0,-0.061,0.0
0.3849999999999909,-0.0146,0.002,1.0034,-0.061,0.061,-0.061
0.39000000000010004,-0.0181,-0.0029,0.9893,0.1831,0.0,0.0
0.3949999999999818,-0.0127,0.0024,0.9927,0.061,-0.1831,0.0
0.40000000000009095,-0.0146,-0.0024,1.0015,-0.061,0.2441,0.0
0.4049999999999727,-0.0107,0.0083,0.9976,0.0,-0.061,0.0
0.41000000000008185,-0.0142,0.0005,1.0059,-0.061,0.3052,0.0
0.4149999999999636,-0.0186,-0.002,0.9805,-0.061,-0.4272,0.0
0.42000000000007276,-0.0093,0.0034,0.9990000000000001,-0.1221,0.061,0.0
0.4249999999999545,-0.0186,-0.0049,0.9966,0.0,0.2441,0.0
0.43000000000006366,-0.0161,-0.0059,1.0029,-0.061,-0.2441,0.0
0.43499999999994543,-0.0161,-0.0015,0.998,0.0,-0.061,0.0
0.44000000000005457,-0.0171,0.002,0.9951,0.0,0.0,0.0
0.44499999999993634,-0.019,-0.001,0.9937,-0.061,0.0,0.0
0.4500000000000455,-0.0181,-0.0005,0.9971,0.0,0.0,0.0
0.45499999999992724,-0.0161,-0.0005,0.998,-0.061,0.061,0.0
0.4600000000000364,-0.0156,-0.001,0.9966,-0.061,0.0,0.0
0.4650000000001455,-0.0156,-0.0024,0.9961,0.0,-0.061,0.0
0.4700000000000273,-0.0166,-0.001,0.998,0.0,0.061,0.0
0.4750000000001364,-0.0166,0.0024,0.9956,0.1831,0.061,0.0
0.4800000000000182,-0.0186,0.0132,1.0063,0.1831,0.061,0.0
0.48500000000012733,0.0103,0.0186,1.0337,0.1831,0.3052,-1.1597
0.4900000000000091,-0.0283,0.0239,0.9624,0.061,-0.1221,-0.6104
0.49500000000011823,-0.0078,0.0283,1.0127,0.1221,-0.1831,0.3662
0.5,-0.0166,-0.0083,0.9883,0.3052,-0.061,0.2441
0.5050000000001091,-0.0186,-0.0039,1.0073,0.0,0.4272,-0.061
0.5099999999999909,-0.0181,-0.0049,0.9878,0.1831,-0.3662,0.0
0.5150000000001,-0.0161,-0.0044,1.0034,-0.061,0.1221,-0.1221
0.5199999999999818,-0.0171,0.0024,0.9932,0.061,0.0,0.0
0.525000000000091,-0.0156,0.002,0.9961,0.0,0.061,0.061
0.5299999999999727,-0.0137,-0.0024,1.002,0.0,0.0,0.0
0.5350000000000819,-0.0186,0.0005,0.9976,0.0,0.0,0.0
0.5399999999999636,-0.0171,-0.0005,0.9961,0.061,-0.1831,0.0
0.5450000000000728,-0.0151,-0.0024,0.9956,-0.061,0.061,0.0
0.5499999999999545,-0.0186,-0.0005,0.9961,0.0,0.0,0.0
0.5550000000000637,-0.0156,0.0,0.9932,0.061,0.1221,0.0
0.5599999999999454,-0.0156,-0.002,0.9961,0.0,0.0,0.061
0.5650000000000546,-0.0151,-0.0015,0.9941,0.061,0.0,-0.061
0.5699999999999363,-0.0166,-0.001,0.9956,0.061,0.0,0.0
0.5750000000000455,-0.0186,-0.0005,1.0,0.0,0.0,0.0
0.5799999999999272,-0.0171,-0.002,0.9961,0.061,0.061,0.061
0.5850000000000364,-0.0161,0.0,0.9990000000000001,0.0,-0.061,-0.061
0.5900000000001455,-0.0156,-0.0015,1.001,0.0,0.0,0.0
0.5950000000000273,-0.0156,0.001,0.9966,0.0,0.0,-0.061
0.6000000000001364,-0.0181,0.0005,0.9971,0.0,-0.061,0.0
0.6050000000000182,-0.0181,-0.0015,0.9976,0.0,0.0,0.0
0.6100000000001273,-0.0156,0.0,0.9961,0.061,-0.061,0.0
0.6150000000000091,-0.0146,-0.0005,0.9976,-0.061,0.0,0.0
0.6200000000001182,-0.0156,-0.0044,0.9961,0.0,0.061,-0.061
0.625,-0.019,0.0,0.9932,0.0,-0.061,0.0
0.6300000000001091,-0.0146,-0.0015,0.9966,0.0,0.0,-0.061
0.6349999999999909,-0.0137,0.0005,0.9990000000000001,0.0,0.061,0.0
0.6400000000001,-0.0161,-0.001,0.9966,0.0,0.0,0.0
0.6449999999999818,-0.0171,0.002,0.9946,0.0,0.0,0.0
0.650000000000091,-0.0166,0.0,0.9990000000000001,-0.061,-0.1831,0.0
0.6549999999999727,-0.0176,0.001,0.9951,0.0,0.061,0.061
0.6600000000000819,-0.0166,-0.0015,0.9956,0.0,0.0,0.0
0.6649999999999636,-0.0151,0.0,0.9941,0.0,-0.061,0.0
0.6700000000000728,-0.0161,0.0005,0.9971,-0.1221,0.0,0.0
0.6749999999999545,-0.0137,0.0,0.9961,0.061,0.0,-0.1221
0.6800000000000637,-0.0181,-0.0005,0.9976,0.061,0.061,0.061
0.6849999999999454,-0.0146,0.0,0.9985,0.0,0.0,0.0
0.6900000000000546,-0.0161,-0.0015,0.9971,0.0,0.0,0.061
0.6949999999999363,-0.0171,0.0015,0.9971,0.061,0.1221,0.0
0.7000000000000455,-0.0151,0.0005,0.9927,0.0,0.0,-0.061
0.7049999999999272,-0.0161,0.0,0.9985,0.061,0.0,-0.061
0.7100000000000364,-0.0161,-0.0015,0.9971,0.0,0.061,-0.061
0.7150000000001455,-0.0181,0.0,0.998,-0.061,0.0,0.0
0.7200000000000273,-0.0161,0.0,0.9956,0.0,0.061,0.0
0.7250000000001364,-0.0161,-0.001,0.9961,0.061,-0.061,-0.061
0.7300000000000182,-0.0181,0.0,0.9951,0.0,-0.061,-0.061
0.7350000000001273,-0.0161,0.0,0.9966,0.0,0.0,0.0
0.7400000000000091,-0.0156,0.0,0.9946,-0.061,0.0,0.061
0.7450000000001182,-0.0181,-0.0015,0.9966,0.1221,-0.061,0.0
0.75,-0.0166,0.0,0.9956,0.1221,0.061,0.0
0.7550000000001091,-0.0166,0.0,0.998,0.061,0.061,0.0
0.7599999999999909,-0.0161,0.0,0.9951,0.061,0.061,-0.061
0.7650000000001,-0.0156,0.001,0.9946,0.0,0.0,0.0
0.7699999999999818,-0.0161,0.0015,0.998,-0.061,0.061,0.0
0.775000000000091,-0.0156,0.0005,0.9966,0.1221,0.061,-0.1831
0.7799999999999727,-0.0171,-0.001,0.9976,-0.061,0.061,-0.1221
0.7850000000000819,-0.0156,-0.002,0.9961,0.0,-0.1221,0.061
0.7899999999999636,-0.0171,0.001,0.9966,0.0,0.1221,0.0
0.7950000000000728,-0.0176,-0.0029,0.9961,0.0,0.0,-0.061
0.7999999999999545,-0.0176,-0.0015,0.9971,-0.061,-0.061,0.0
0.8050000000000637,-0.0151,-0.0005,0.9971,0.061,0.0,-0.061
0.8099999999999454,-0.0151,0.002,0.998,0.061,0.061,-0.1221
0.8150000000000546,-0.0166,0.0,1.002,0.0,0.0,0.0
0.8199999999999363,-0.0161,0.0,0.9971,0.0,-0.061,0.0
0.8250000000000455,-0.0166,0.001,0.9966,0.061,0.0,-0.1221
0.8299999999999272,-0.0161,-0.002,0.9961,0.0,-0.061,0.0
0.8350000000000364,-0.0161,0.0005,0.9966,0.0,-0.061,0.0
0.8400000000001455,-0.0156,-0.0005,0.9971,-0.061,0.0,0.0
0.8450000000000273,-0.0176,-0.0005,0.9976,0.0,0.0,0.061
0.8500000000001364,-0.0156,0.001,0.9951,0.0,0.0,-0.1221
0.8550000000000182,-0.0156,-0.001,0.9976,0.0,0.0,0.0
0.8600000000001273,-0.0166,0.002,0.9956,0.0,0.0,0.0
0.8650000000000091,-0.019,0.0,0.9961,0.0,0.0,-0.061
0.8700000000001182,-0.0156,-0.0015,0.9946,0.1221,0.0,0.0
0.875,-0.0161,0.0,1.0,-0.061,0.0,-0.061
0.8800000000001091,-0.0161,0.0,0.9990000000000001,-0.061,0.1221,0.0
0.8849999999999909,-0.0166,-0.0005,0.9976,0.0,0.061,0.0
0.8900000000001,-0.0156,0.0,0.9990000000000001,0.0,0.0,-0.1221
0.8949999999999818,-0.0166,-0.0024,0.9951,0.0,0.061,-0.061
0.900000000000091,-0.0151,-0.001,0.9976,-0.061,0.1221,0.061
0.9049999999999727,-0.0166,-0.0015,0.9976,-0.061,0.061,-0.061
0.9100000000000819,-0.0161,0.0005,0.9951,0.0,-0.1221,-0.061
0.9149999999999636,-0.0186,-0.002,0.998,0.0,0.061,-0.1221
0.9200000000000728,-0.0171,0.0,0.9966,0.0,0.0,-0.061
0.9249999999999545,-0.0171,-0.001,0.9961,0.0,-0.061,0.0
0.9300000000000637,-0.0156,0.0,0.9966,0.0,0.061,-0.061
0.9349999999999454,-0.0151,0.0,0.9966,0.061,0.0,0.0
0.9400000000000546,-0.0161,0.002,0.9961,0.0,0.1221,-0.061
0.9449999999999363,-0.0171,0.0,0.9985,0.061,0.0,0.061
0.9500000000000455,-0.0176,0.0,0.9956,0.0,0.0,0.0
0.9549999999999272,-0.0171,-0.001,0.9941,0.061,0.0,-0.1221
0.9600000000000364,-0.0186,-0.0005,0.9985,0.0,-0.061,0.1221
0.9650000000001455,-0.0161,0.0,0.9956,0.0,0.0,0.0
0.9700000000000273,-0.0151,-0.0024,0.9971,0.0,0.0,0.0
0.9750000000001364,-0.0171,0.0,0.9956,0.0,0.061,0.0
0.9800000000000182,-0.0161,-0.0015,0.9966,0.061,-0.1221,0.0
0.9850000000001273,-0.0176,-0.001,1.001,0.0,0.0,0.0
0.9900000000000091,-0.0171,0.0,0.9946,0.0,0.0,-0.1221
0.9950000000001182,-0.0166,-0.0034,0.9976,0.0,0.0,0.0
1.0,-0.0171,-0.001,0.9976,0.0,0.0,0.0
1.0050000000001091,-0.019,0.0,0.9976,-0.061,0.061,0.0
1.009999999999991,-0.0161,0.0,0.9951,0.061,0.0,0.0
1.0150000000001,-0.0151,0.001,0.9966,0.0,0.061,0.0
1.0199999999999818,-0.0151,0.0015,0.9951,-0.061,0.061,0.0
1.025000000000091,-0.0176,0.0,0.9985,0.0,0.061,0.0
1.0299999999999727,-0.0171,0.0,0.9941,-0.061,0.0,0.0
1.0350000000000819,-0.0181,0.001,0.9976,0.1221,0.0,0.0
1.0399999999999636,-0.0186,0.0005,0.9956,0.0,0.0,0.0
1.0450000000000728,-0.0161,-0.001,0.9946,-0.061,0.0,0.0
1.0499999999999545,-0.0156,-0.0015,0.9946,-0.061,0.0,0.0
1.0550000000000637,-0.0181,-0.001,0.9951,0.0,-0.061,0.0
1.0599999999999454,-0.0181,0.0015,0.9956,-0.061,0.0,0.0
1.0650000000000546,-0.0151,-0.001,0.9966,0.0,0.0,0.0
1.0699999999999363,-0.0166,0.0,0.9976,0.0,0.061,0.0
1.0750000000000455,-0.0171,0.0,0.9946,0.0,0.0,0.0
1.0799999999999272,-0.0151,0.0,0.9990000000000001,0.0,0.0,0.0
1.0850000000000364,-0.0166,0.0005,0.9985,-0.061,0.0,0.0
1.0900000000001455,-0.0166,-0.0015,0.9951,0.061,0.0,0.0
1.0950000000000273,-0.0161,-0.0005,0.9941,0.1221,0.0,0.0
1.1000000000001364,-0.0146,-0.002,0.9951,0.0,0.0,0.0
1.1050000000000182,-0.0161,-0.0015,0.9966,0.0,0.1221,0.0
1.1100000000001273,-0.0186,0.0,0.9961,0.0,0.0,0.0
1.115000000000009,-0.0176,0.0005,0.9966,0.061,0.1221,0.0
1.1200000000001182,-0.0151,-0.0005,0.9951,0.0,-0.061,0.0
1.125,-0.0181,0.0,0.9966,-0.061,0.0,0.0
1.1300000000001091,-0.0146,0.0005,0.9976,0.061,0.0,0.0
1.134999999999991,-0.0171,-0.0005,0.9971,-0.1221,0.0,0.0
1.1400000000001,-0.0151,0.0005,0.9951,-0.061,0.0,0.0
1.1449999999999818,-0.0161,0.0,0.9971,-0.1221,0.0,0.0
1.150000000000091,-0.0176,0.0,0.9946,-0.061,0.061,0.0
1.1549999999999727,-0.0181,-0.0015,0.9961,0.0,0.0,0.0
1.1600000000000819,-0.0146,0.0,0.9946,0.061,0.0,0.0
1.1649999999999636,-0.0166,-0.001,0.9971,-0.1221,0.0,0.0
1.1700000000000728,-0.0166,0.0,0.9956,0.0,0.0,0.0
1.1749999999999545,-0.0176,0.0,0.9956,-0.1221,0.0,0.0
1.1800000000000637,-0.0146,0.0005,0.9985,0.1221,-0.061,0.0
1.1849999999999454,-0.0156,-0.0005,0.998,0.0,0.0,0.0
1.1900000000000546,-0.0176,0.002,0.9966,-0.061,0.0,0.0
1.1949999999999363,-0.0166,-0.0005,0.9946,0.0,0.0,0.0
1.2000000000000455,-0.0186,0.0005,0.9951,0.1221,-0.061,0.0
1.2049999999999272,-0.0181,-0.002,0.9976,0.0,0.0,0.0
1.2100000000000364,-0.0176,0.0005,0.9971,0.0,0.0,0.0
1.2150000000001455,-0.0195,0.0,0.9956,0.0,0.0,0.0
1.2200000000000273,-0.0161,0.0,0.9941,-0.061,0.061,0.0
1.2250000000001364,-0.0176,-0.0005,0.9990000000000001,0.0,0.0,0.0
1.2300000000000182,-0.0151,0.002,0.9976,0.061,0.0,0.0
1.2350000000001273,-0.0156,0.0,0.9956,0.1221,0.1221,0.0
1.240000000000009,-0.0161,-0.0005,0.9956,-0.1221,0.1221,0.0
1.2450000000001182,-0.0156,0.0005,0.9966,0.0,-0.061,0.0
1.25,-0.0166,-0.0024,0.9951,-0.061,0.0,0.0
1.2550000000001091,-0.0161,-0.0005,0.9971,-0.061,0.0,0.0
1.259999999999991,-0.0171,-0.001,0.9976,-0.061,0.0,0.0
1.2650000000001,-0.0166,0.0,0.9971,-0.061,0.0,0.0
1.2699999999999818,-0.0161,-0.0015,0.9966,0.0,0.0,0.0
1.275000000000091,-0.0146,0.0005,1.0,0.0,0.061,0.0
1.2799999999999727,-0.0171,0.001,0.9976,-0.061,0.061,0.0
1.2850000000000819,-0.0156,0.0,0.9966,0.0,0.0,0.0
1.2899999999999636,-0.0156,-0.0005,0.9976,0.061,0.1221,0.0
1.2950000000000728,-0.0146,-0.0005,0.9976,-0.061,0.1221,0.0
1.2999999999999545,-0.0176,0.0,0.998,0.0,0.0,0.0
1.3050000000000637,-0.0171,0.0,0.9941,-0.1221,0.0,0.0
1.3099999999999454,-0.0171,0.0034,0.9951,0.0,0.0,0.0
1.3150000000000546,-0.0161,0.0,0.9961,-0.1221,0.061,0.0
1.3199999999999363,-0.0171,-0.0005,0.9961,0.0,0.0,0.0
1.3250000000000455,-0.0176,-0.0015,0.9966,0.061,0.0,0.0
1.3299999999999272,-0.0186,-0.001,0.9976,0.061,0.0,0.0
1.3350000000000364,-0.0171,0.0005,0.9976,0.0,-0.061,0.0
1.3400000000001455,-0.0137,0.0,0.9951,-0.1221,0.0,0.0
1.3450000000000273,-0.0151,0.001,0.9976,0.0,0.0,0.0
1.3500000000001364,-0.0156,-0.001,0.9961,0.0,-0.061,0.0
1.3550000000000182,-0.0166,0.0,0.9971,0.061,0.061,0.0
1.3600000000001273,-0.0171,0.0005,0.9976,0.0,-0.1221,0.0
1.365000000000009,-0.0171,0.0,0.9961,0.0,0.1221,0.0
1.3700000000001182,-0.0151,0.0,0.9976,0.0,0.0,0.0
1.375,-0.0127,0.0,0.9995,0.0,0.0,0.0
1.3800000000001091,-0.0156,-0.0015,0.9971,-0.061,0.0,0.0
1.384999999999991,-0.0181,-0.0024,0.9971,-0.061,0.0,0.0
1.3900000000001,-0.0176,0.0015,0.9961,0.0,0.0,0.0
1.3949999999999818,-0.0176,0.0005,0.998,0.061,0.0,0.0
1.400000000000091,-0.0166,0.0015,0.9966,-0.1221,0.0,0.0
1.4049999999999727,-0.0156,0.0,0.9971,-0.061,-0.061,0.0
1.4100000000000819,-0.0181,-0.0024,0.998,0.0,0.061,0.0
1.4149999999999636,-0.0186,0.0034,0.9946,0.0,-0.1221,0.0
1.4200000000000728,-0.0146,0.0005,0.9971,0.0,0.061,0.0
1.4249999999999545,-0.0171,0.0015,0.9927,0.061,0.0,0.0
1.4300000000000637,-0.0142,-0.0024,0.9995,-0.1221,0.061,0.0
1.4349999999999454,-0.0156,-0.0034,0.9956,0.0,-0.061,0.0
1.4400000000000546,-0.0166,0.0,0.9971,0.0,0.0,0.0
1.4449999999999363,-0.0161,0.001,0.9966,0.0,0.1221,0.0
1.4500000000000455,-0.0137,0.0015,0.9951,-0.061,0.0,0.0
1.4549999999999272,-0.0186,-0.0024,0.9971,-0.061,0.0,0.0
1.4600000000000364,-0.0186,0.0,0.9971,0.0,0.0,0.0
1.4650000000001455,-0.0181,-0.0005,0.9985,0.0,0.061,0.0
1.4700000000000273,-0.019,0.001,0.9961,-0.061,0.0,0.0
1.4750000000001364,-0.0176,-0.001,0.9961,-0.1831,0.0,0.0
1.4800000000000182,-0.0146,0.0005,1.0005,0.0,0.1221,0.0
1.4850000000001273,-0.0181,-0.0005,0.9956,-0.061,0.0,0.0
1.490000000000009,-0.0171,-0.0029,0.9971,0.0,0.0,0.0
1.4950000000001182,-0.0181,0.0005,0.998,0.061,0.1221,0.0
1.5,-0.0156,-0.001,0.9976,0.0,0.0,0.0
1.5050000000001091,-0.0156,-0.0005,0.9956,0.0,0.0,0.0
1.509999999999991,-0.0166,0.0,0.9956,0.0,0.0,0.0
1.5150000000001,-0.0176,-0.0015,0.9976,0.0,0.0,0.0
1.5199999999999818,-0.0171,0.0015,0.9990000000000001,0.0,0.0,0.0
1.525000000000091,-0.019,-0.0015,0.9966,0.0,0.0,0.0
1.5299999999999727,-0.0161,-0.001,0.9946,0.0,0.0,0.0
1.5350000000000819,-0.0151,-0.0029,0.9971,0.0,0.0,0.0
1.5399999999999636,-0.0146,-0.002,0.9976,0.0,0.0,0.0
1.5450000000000728,-0.0156,-0.001,0.9976,0.0,0.0,0.0
1.5499999999999545,-0.0186,-0.0005,0.9961,0.0,0.0,0.0
1.5550000000000637,-0.0166,-0.0015,0.9951,0.0,0.0,0.0
1.5599999999999454,-0.0156,0.0,0.9927,0.0,0.0,0.0
1.5650000000000546,-0.0171,0.0,0.9971,0.0,0.0,0.0
1.5699999999999363,-0.0171,0.0005,0.9990000000000001,0.0,0.0,0.0
1.5750000000000455,-0.0171,-0.001,0.9951,0.0,0.0,0.0
1.5799999999999272,-0.0181,-0.002,1.0,0.0,0.0,0.0
1.5850000000000364,-0.0166,0.001,0.9990000000000001,0.0,0.0,0.0
1.5900000000001455,-0.0151,-0.001,0.9951,0.0,0.0,0.0
1.5950000000000273,-0.0146,-0.0005,0.9951,0.0,0.0,0.0
1.6000000000001364,-0.0142,-0.0015,0.9971,0.0,0.0,0.0
1.6050000000000182,-0.0166,-0.002,0.9966,0.0,0.0,0.0
1.6100000000001273,-0.0161,0.0,0.9966,0.0,0.0,0.0
1.615000000000009,-0.0161,0.0005,0.9961,0.0,0.0,0.0
1.6200000000001182,-0.0161,0.001,0.9995,0.0,0.0,0.0
1.625,-0.0171,0.0,0.9956,0.0,0.0,0.0
1.6300000000001091,-0.0166,-0.0005,0.9971,0.0,0.0,0.0
1.634999999999991,-0.0181,0.0015,0.9966,0.0,0.0,0.0
1.6400000000001,-0.0161,-0.0015,1.001,0.0,0.0,0.0
1.6449999999999818,-0.0166,-0.0015,0.9951,0.0,0.0,0.0
1.650000000000091,-0.0156,0.0,0.9961,0.0,0.0,0.0
1.6549999999999727,-0.0161,0.0,0.9976,0.0,0.0,0.0
1.6600000000000819,-0.0166,-0.0005,1.0005,0.0,0.0,0.0
1.6649999999999636,-0.0151,-0.001,0.998,0.0,0.0,0.0
1.6700000000000728,-0.0161,-0.0015,0.9961,0.0,0.0,0.0
1.6749999999999545,-0.0195,0.0,0.9971,0.0,0.0,0.0
1.6800000000000637,-0.0166,-0.0024,0.9951,0.0,0.0,0.0
1.6849999999999454,-0.0161,-0.0005,0.9995,0.0,0.0,0.0
1.6900000000000546,-0.0176,0.0,0.9951,0.0,0.0,0.0
1.6949999999999363,-0.019,-0.0024,0.9951,0.0,0.0,0.0
1.7000000000000455,-0.0176,-0.001,0.998,0.0,0.0,0.0
1.7049999999999272,-0.0171,0.0,0.9971,0.0,0.0,0.0
1.7100000000000364,-0.0181,0.0005,0.9951,0.0,0.0,0.0
1.7150000000001455,-0.0176,-0.001,0.9951,0.0,0.0,0.0
1.7200000000000273,-0.0142,-0.0005,0.9971,0.0,0.0,0.0
1.7250000000001364,-0.0156,-0.001,0.9961,0.0,0.0,0.0
1.7300000000000182,-0.0186,0.002,0.9961,0.0,0.0,0.0
1.7350000000001273,-0.0176,-0.001,0.9937,0.0,0.0,0.0
1.740000000000009,-0.0176,0.0005,0.9985,0.0,0.0,0.0
1.7450000000001182,-0.0156,-0.001,0.9961,0.0,0.0,0.0
1.75,-0.0186,0.0015,0.9976,0.0,0.0,0.0
1.7550000000001091,-0.0176,-0.0015,0.9937,0.0,0.0,0.0
1.759999999999991,-0.0151,-0.0005,0.9990000000000001,0.0,0.0,0.0
1.7650000000001,-0.0166,0.0005,0.9956,0.0,0.0,0.0
1.7699999999999818,-0.0156,0.0005,0.998,0.0,0.0,0.0
1.775000000000091,-0.0181,0.0,0.9966,0.0,0.0,0.0
1.7799999999999727,-0.0151,0.001,0.9966,0.0,0.0,0.0
1.7850000000000819,-0.0176,0.0,0.9995,0.0,0.0,0.0
1.7899999999999636,-0.0171,-0.0015,0.9971,0.0,0.0,0.0
1.7950000000000728,-0.0166,-0.002,0.9927,0.0,0.0,0.0
1.7999999999999545,-0.0166,0.0,0.9971,0.0,0.0,0.0
1.8050000000000637,-0.0137,0.0,0.9985,0.0,0.0,0.0
1.8099999999999454,-0.0161,0.0005,0.9951,0.0,0.0,0.0
1.8150000000000546,-0.0161,-0.001,0.9976,0.0,0.0,0.0
1.8199999999999363,-0.0161,0.0,0.9990000000000001,0.0,0.0,0.0
1.8250000000000455,-0.0156,0.0005,0.9985,0.0,0.0,0.0
1.8299999999999272,-0.0176,-0.001,0.9961,0.0,0.0,0.0
1.8350000000000364,-0.0156,0.0029,0.9941,0.0,0.0,0.0
1.8400000000001455,-0.0171,-0.001,0.9961,0.0,0.0,0.0
1.8450000000000273,-0.0156,-0.0024,0.9966,0.0,0.0,0.0
1.8500000000001364,-0.0171,0.0015,0.9961,0.0,0.0,0.0
