time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s)
0.3000000000001819,-0.0195,0.0034,1.0,0.0,-0.061,0.061
0.3049999999998363,-0.021,0.0059,0.998,0.0,-0.2441,0.0
0.30999999999994543,-0.0215,0.0034,1.0005,0.061,-0.061,0.0
0.31500000000005457,-0.0205,0.0039,0.9990000000000001,-0.061,0.0,0.0
0.3200000000001637,-0.0205,0.0049,1.0,0.0,0.0,-0.061
0.3249999999998181,-0.0229,0.0034,0.9985,0.0,0.1221,0.0
0.32999999999992724,-0.021,0.0073,0.9966,0.0,0.0,-0.1221
0.3350000000000364,-0.0151,0.0054,0.9941,0.0,-0.1221,0.0
0.3400000000001455,-0.021,0.0063,1.0005,0.0,0.061,0.0
0.3449999999997999,-0.022000000000000002,0.0063,0.9976,0.061,-0.1221,-0.061
0.34999999999990905,-0.0215,0.0039,0.9985,-0.061,0.0,0.061
0.3550000000000182,-0.0195,0.0068,0.9946,0.0,-0.061,0.0
0.36000000000012733,-0.0225,-0.0005,0.9932,0.0,-0.061,0.0
0.3649999999997817,-0.0195,0.0083,0.9990000000000001,0.0,0.0,-0.1221
0.36999999999989086,-0.019,0.0015,0.9976,0.061,-0.1221,0.0
0.375,-0.019,0.0044,1.001,-0.061,-0.061,0.0
0.38000000000010914,-0.019,0.0024,0.9966,-0.1221,-0.1221,0.061
0.38499999999976353,-0.0186,0.0034,0.998,0.0,-0.1831,0.061
0.38999999999987267,-0.0215,0.0073,0.9971,0.0,0.0,0.1221
0.3949999999999818,-0.0215,0.0039,0.9941,-0.1221,-0.061,0.0
0.40000000000009095,-0.0146,0.0083,1.0015,-0.1221,-0.1831,0.1831
0.4050000000002001,-0.0273,0.0015,0.9976,-0.061,0.061,0.2441
0.4099999999998545,-0.0186,0.0073,0.9961,-0.061,-0.3662,0.0
0.4149999999999636,-0.019,0.0049,0.9951,0.061,0.061,0.0
0.42000000000007276,-0.0171,0.0015,0.9971,-0.061,-0.061,0.0
0.4250000000001819,-0.0195,0.0029,1.001,0.061,0.0,0.0
0.4299999999998363,-0.019,0.0049,0.9990000000000001,0.0,0.0,0.0
0.43499999999994543,-0.022000000000000002,0.0024,0.9966,0.061,0.0,0.0
0.44000000000005457,-0.021,0.002,0.9971,0.0,0.0,0.0
0.4450000000001637,-0.021,0.0049,0.9971,-0.1831,0.0,0.0
0.4499999999998181,-0.0195,0.0024,1.002,-0.2441,0.1831,0.0
0.45499999999992724,-0.0239,0.0068,0.9995,0.0,0.0,0.0
0.4600000000000364,-0.0205,0.0059,0.998,0.061,-0.3662,0.0
0.4650000000001455,-0.0186,0.0059,0.9946,0.1221,0.061,0.0
0.4699999999997999,-0.0205,0.0054,0.9956,0.0,0.1221,0.0
0.47499999999990905,-0.0205,0.0068,0.9976,0.0,0.061,0.0
0.4800000000000182,-0.02,0.0044,0.9985,0.0,0.0,0.0
0.48500000000012733,-0.0195,0.0029,0.9961,0.0,0.1221,0.0
0.4899999999997817,-0.019,0.0044,0.9966,0.0,0.0,0.0
0.49499999999989086,-0.019,0.0054,0.9971,0.0,0.0,0.0
0.5,-0.02,0.0063,0.9966,0.0,0.0,0.0
0.5050000000001091,-0.0166,0.0054,0.9961,0.0,0.0,0.0
0.5099999999997635,-0.0205,0.0005,0.9971,-0.061,0.061,0.0
0.5149999999998727,-0.0195,0.0049,1.0,0.0,0.0,0.0
0.5199999999999818,-0.02,0.0034,0.9971,-0.061,0.0,0.0
0.525000000000091,-0.019,0.0034,0.9995,0.0,0.061,0.0
0.5300000000002001,-0.0195,0.0049,0.9990000000000001,0.0,0.0,0.0
0.5349999999998545,-0.0195,0.0029,0.9966,0.0,0.0,0.0
0.5399999999999636,-0.0195,0.0049,0.9976,0.0,0.0,0.0
0.5450000000000728,-0.0176,0.0049,0.9956,-0.061,0.0,0.0
0.5500000000001819,-0.0205,0.0068,0.9995,0.0,-0.1221,0.0
0.5549999999998363,-0.0186,0.0059,0.9971,-0.061,0.0,0.0
0.5599999999999454,-0.0205,0.0044,0.9966,0.0,-0.1221,0.0
0.5650000000000546,-0.0186,0.0039,0.9966,-0.061,0.0,0.0
0.5700000000001637,-0.0186,0.0049,0.9990000000000001,-0.061,0.0,0.0
0.5749999999998181,-0.02,0.0049,0.998,-0.061,0.0,0.0
0.5799999999999272,-0.0205,0.0039,0.998,0.0,0.0,0.0
0.5850000000000364,-0.0205,0.0029,0.9966,0.0,0.061,0.0
0.5900000000001455,-0.02,0.002,0.9985,0.0,0.061,0.0
0.5949999999997999,-0.02,0.0034,0.9971,-0.1221,0.061,0.0
0.599999999999909,-0.0195,0.0015,0.9976,0.0,0.0,0.0
0.6050000000000182,-0.0195,0.0039,0.9966,-0.061,0.0,0.0
0.6100000000001273,-0.0176,0.0044,0.9966,0.0,0.0,0.0
0.6149999999997817,-0.019,0.0029,1.0005,0.0,0.0,0.0
0.6199999999998909,-0.0195,0.0024,0.9966,-0.061,0.061,0.0
0.625,-0.0215,0.0024,0.9956,0.0,0.1221,0.0
0.6300000000001091,-0.0186,0.0049,0.9985,0.061,0.061,0.0
0.6349999999997635,-0.0181,0.0044,0.9995,0.0,0.0,0.0
0.6399999999998727,-0.02,0.0029,0.9956,-0.061,0.1221,0.0
0.6449999999999818,-0.02,0.0054,1.0,-0.061,0.0,0.0
0.650000000000091,-0.0176,0.0054,0.9985,0.0,0.0,0.0
0.6550000000002001,-0.0186,0.0024,0.9995,-0.061,0.0,0.0
0.6599999999998545,-0.0195,0.0039,0.9966,0.0,0.1221,0.0
0.6649999999999636,-0.019,0.0059,0.9966,-0.061,0.0,0.0
0.6700000000000728,-0.021,0.0044,0.9951,-0.061,0.0,0.0
0.6750000000001819,-0.0186,0.0039,0.9966,-0.061,0.0,0.0
0.6799999999998363,-0.019,0.0034,0.998,0.0,0.061,0.0
0.6849999999999454,-0.0181,0.0039,0.9976,0.0,0.061,0.0
0.6900000000000546,-0.0205,0.0054,0.9966,0.0,-0.061,0.0
0.6950000000001637,-0.0205,0.0029,0.998,0.0,0.0,0.0
0.6999999999998181,-0.0181,0.0034,0.9990000000000001,0.0,0.0,0.0
0.7049999999999272,-0.0205,0.0029,0.9995,-0.061,0.0,0.0
0.7100000000000364,-0.0176,0.0044,0.998,0.0,0.0,0.0
0.7150000000001455,-0.0166,0.0034,0.998,0.0,0.0,0.0
0.7199999999997999,-0.0195,0.002,0.9985,-0.1221,0.0,0.0
0.724999999999909,-0.0186,0.0039,1.0,0.0,0.061,0.0
0.7300000000000182,-0.0205,0.0039,0.9971,0.0,0.061,0.0
0.7350000000001273,-0.0195,0.0054,0.9990000000000001,0.061,0.0,0.0
0.7399999999997817,-0.02,0.0044,0.9990000000000001,0.0,0.0,0.0
0.7449999999998909,-0.0195,0.0049,0.9985,-0.061,0.061,0.0
0.75,-0.0181,0.0039,0.9966,0.0,0.0,0.0
0.7550000000001091,-0.0195,0.0049,0.998,-0.061,0.0,0.0
0.7599999999997635,-0.021,0.0039,0.9985,-0.061,0.061,0.0
0.7649999999998727,-0.0186,0.0039,0.9966,0.0,0.061,0.0
0.7699999999999818,-0.021,0.0059,0.9976,-0.061,0.0,0.0
0.775000000000091,-0.021,0.0029,0.9985,0.0,0.0,0.0
0.7800000000002001,-0.019,0.002,0.9971,0.0,0.061,0.0
0.7849999999998545,-0.0205,0.0,0.9985,0.0,-0.061,0.0
0.7899999999999636,-0.019,0.0044,0.9990000000000001,-0.061,0.0,0.0
0.7950000000000728,-0.019,0.0049,0.9961,0.0,0.0,0.0
0.8000000000001819,-0.0195,0.0054,0.9951,0.0,-0.1221,0.0
0.8049999999998363,-0.019,0.0029,0.9971,0.0,0.1221,0.0
0.8099999999999454,-0.021,0.0044,0.9961,0.0,0.061,0.0
0.8150000000000546,-0.021,0.0034,0.9985,0.061,0.0,0.0
0.8200000000001637,-0.019,0.0054,0.9995,-0.061,-0.061,0.0
0.8249999999998181,-0.02,0.0039,0.9966,-0.061,0.1831,0.0
0.8299999999999272,-0.0215,0.0015,0.9995,-0.061,-0.061,0.0
0.8350000000000364,-0.021,0.0059,0.9985,0.061,-0.061,0.0
0.8400000000001455,-0.0215,0.0029,0.9976,0.0,0.0,0.0
0.8449999999997999,-0.0181,0.0029,0.9990000000000001,0.0,0.1221,0.0
0.849999999999909,-0.02,0.0039,0.9985,-0.061,0.0,0.0
0.8550000000000182,-0.0171,0.0044,0.9956,-0.1221,0.0,0.0
0.8600000000001273,-0.0195,0.0024,0.9956,0.061,0.061,0.0
0.8649999999997817,-0.02,0.0024,0.9990000000000001,0.0,0.0,0.0
0.8699999999998909,-0.0195,0.0029,0.9976,0.1221,0.061,0.0
0.875,-0.019,0.0054,0.9985,0.0,0.0,0.0
0.8800000000001091,-0.019,0.0044,0.9956,0.0,0.0,0.0
0.8849999999997635,-0.0205,0.0029,0.9990000000000001,0.0,0.061,0.0
0.8899999999998727,-0.0171,0.0063,1.0,0.0,0.0,0.0
0.8949999999999818,-0.0205,0.0024,0.9961,0.0,0.0,0.0
0.900000000000091,-0.02,0.0029,0.998,-0.061,0.061,0.0
0.9050000000002001,-0.0195,0.0034,0.9971,0.1221,0.0,0.0
0.9099999999998545,-0.0186,0.0049,0.9995,0.061,0.0,0.0
0.9149999999999636,-0.0181,0.0039,0.9976,-0.061,0.061,0.0
0.9200000000000728,-0.0186,0.002,0.9937,-0.061,0.061,0.0
0.9250000000001819,-0.0176,0.0005,0.9990000000000001,0.0,0.0,0.0
0.9299999999998363,-0.0171,0.0039,0.9995,-0.1221,0.061,0.0
0.9349999999999454,-0.0205,0.0063,0.9990000000000001,0.061,0.061,0.0
0.9400000000000546,-0.0225,0.0024,0.9985,0.0,-0.061,0.0
0.9450000000001637,-0.0171,0.0049,0.9995,0.0,0.0,0.0
0.9499999999998181,-0.019,0.0054,0.9971,0.0,0.0,0.0
0.9549999999999272,-0.0181,0.0044,0.9995,0.0,0.0,0.0
0.9600000000000364,-0.0195,0.0059,0.9956,0.0,0.0,0.0
0.9650000000001455,-0.02,0.0049,0.9985,0.0,0.0,0.0
0.9699999999997999,-0.0181,0.0049,0.9971,0.0,0.0,0.0
0.974999999999909,-0.019,0.002,0.9976,0.0,0.0,0.0
0.9800000000000182,-0.0215,0.002,0.9985,0.0,0.0,0.0
0.9850000000001273,-0.021,0.0039,0.9951,0.0,0.0,0.0
0.9899999999997817,-0.0176,0.0039,0.9985,0.0,0.0,0.0
0.9949999999998909,-0.02,0.0049,0.9990000000000001,0.0,0.0,0.0
1.0,-0.0186,0.0049,0.9985,0.0,0.0,0.0
1.0050000000001091,-0.019,0.0044,0.9990000000000001,0.0,0.0,0.0
1.0099999999997635,-0.0186,0.0054,0.9990000000000001,0.0,0.0,0.0
1.0149999999998727,-0.0195,0.0049,0.9995,0.0,0.0,0.0
1.0199999999999818,-0.02,0.0024,0.9951,0.0,0.0,0.0
1.025000000000091,-0.02,0.002,0.9985,0.0,0.0,0.0
1.0300000000002,-0.019,0.0044,0.9976,0.0,0.0,0.0
1.0349999999998545,-0.0195,0.0044,0.9976,0.0,0.0,0.0
1.0399999999999636,-0.0205,0.0044,0.9966,0.0,0.0,0.0
1.0450000000000728,-0.0205,0.0034,0.998,0.0,0.0,0.0
1.050000000000182,-0.0195,0.0039,0.9985,0.0,0.0,0.0
1.0549999999998363,-0.0186,0.0024,0.9976,0.0,0.0,0.0
1.0599999999999454,-0.019,0.002,0.9976,0.0,0.0,0.0
1.0650000000000546,-0.0186,0.0044,0.9985,0.0,0.0,0.0
1.0700000000001637,-0.019,0.0059,0.9966,0.0,0.0,0.0
1.074999999999818,-0.0171,0.0049,0.9985,0.0,0.0,0.0
1.0799999999999272,-0.0186,0.0034,0.998,0.0,0.0,0.0
1.0850000000000364,-0.0195,0.0029,0.9976,0.0,0.0,0.0
1.0900000000001455,-0.0186,0.002,0.9990000000000001,0.0,0.0,0.0
1.0949999999998,-0.0176,0.0054,0.9985,0.0,0.0,0.0
1.099999999999909,-0.0186,0.0054,0.9990000000000001,0.0,0.0,0.0
1.1050000000000182,-0.0195,0.0049,0.9990000000000001,0.0,0.0,0.0
1.1100000000001273,-0.0205,0.0049,0.9971,0.0,0.0,0.0
1.1149999999997817,-0.0195,0.0039,0.9976,0.0,0.0,0.0
1.1199999999998909,-0.0215,0.0054,1.001,0.0,0.0,0.0
1.125,-0.0195,0.0049,0.9990000000000001,0.0,0.0,0.0
1.1300000000001091,-0.0186,0.0039,0.9971,0.0,0.0,0.0
1.1349999999997635,-0.021,0.0015,0.9976,0.0,0.0,0.0
1.1399999999998727,-0.0186,0.0059,0.9976,0.0,0.0,0.0
1.1449999999999818,-0.0186,0.0034,0.9976,0.0,0.0,0.0
1.150000000000091,-0.0181,0.0059,0.9976,0.0,0.0,0.0
1.1550000000002,-0.02,0.0054,0.998,0.0,0.0,0.0
1.1599999999998545,-0.019,0.0039,0.998,0.0,0.0,0.0
1.1649999999999636,-0.0186,0.0059,0.9971,0.0,0.0,0.0
1.1700000000000728,-0.019,0.0054,0.9985,0.0,0.0,0.0
1.175000000000182,-0.0195,0.0044,1.0015,0.0,0.0,0.0
1.1799999999998363,-0.019,0.0054,0.9976,0.0,0.0,0.0
1.1849999999999454,-0.019,0.0039,1.0005,0.0,0.0,0.0
1.1900000000000546,-0.02,0.0049,0.9966,0.0,0.0,0.0
1.1950000000001637,-0.0205,0.0054,0.9995,0.0,0.0,0.0
1.199999999999818,-0.0195,0.002,0.9990000000000001,0.0,0.0,0.0
1.2049999999999272,-0.02,0.0044,0.998,0.0,0.0,0.0
1.2100000000000364,-0.0205,0.002,0.9976,0.0,0.0,0.0
1.2150000000001455,-0.019,0.0029,0.9990000000000001,0.0,0.0,0.0
1.2199999999998,-0.0195,0.0034,0.9995,0.0,0.0,0.0
1.224999999999909,-0.0205,0.0039,0.998,0.0,0.0,0.0
1.2300000000000182,-0.0205,0.0044,0.9985,0.0,0.0,0.0
1.2350000000001273,-0.021,0.0059,0.9966,0.0,0.0,0.0
1.2399999999997817,-0.0186,0.0059,0.998,0.0,0.0,0.0
1.2449999999998909,-0.0186,0.0049,0.998,0.0,0.0,0.0
1.25,-0.0215,0.0034,0.9995,0.0,0.0,0.0
1.2550000000001091,-0.0181,0.0039,0.9961,0.0,0.0,0.0
1.2599999999997635,-0.0186,0.0039,0.9995,0.0,0.0,0.0
1.2649999999998727,-0.0205,0.0054,0.9971,0.0,0.0,0.0
1.2699999999999818,-0.02,0.0029,0.998,0.0,0.0,0.0
1.275000000000091,-0.02,0.0044,0.9990000000000001,0.0,0.0,0.0
1.2800000000002,-0.0195,0.0039,0.9956,0.0,0.0,0.0
1.2849999999998545,-0.0186,0.0034,0.998,0.0,0.0,0.0
1.2899999999999636,-0.02,0.0063,0.9985,0.0,0.0,0.0
1.2950000000000728,-0.0195,0.0034,0.998,0.0,0.0,0.0
1.300000000000182,-0.0195,0.0044,0.9976,0.0,0.0,0.0
1.3049999999998363,-0.0171,0.0068,0.998,0.0,0.0,0.0
1.3099999999999454,-0.022000000000000002,0.0044,1.0005,0.0,0.0,0.0
1.3150000000000546,-0.0205,0.0029,0.9956,0.0,0.0,0.0
1.3200000000001637,-0.02,0.0044,0.9985,0.0,0.0,0.0
1.324999999999818,-0.019,0.002,0.9966,0.0,0.0,0.0
1.3299999999999272,-0.0195,0.0044,0.9966,0.0,0.0,0.0
1.3350000000000364,-0.0195,0.0029,0.998,0.0,0.0,0.0
1.3400000000001455,-0.019,0.0049,0.9995,0.0,0.0,0.0
1.3449999999998,-0.0215,0.0034,0.9985,0.0,0.0,0.0
1.349999999999909,-0.02,0.0054,0.998,0.0,0.0,0.0
1.3550000000000182,-0.021,0.0059,0.9971,0.0,0.0,0.0
1.3600000000001273,-0.02,0.0039,0.9976,0.0,0.0,0.0
1.3649999999997817,-0.0195,0.0029,0.9961,0.0,0.0,0.0
1.3699999999998909,-0.02,0.0044,0.9976,0.0,0.0,0.0
1.375,-0.0186,0.0068,0.9956,0.0,0.0,0.0
1.3800000000001091,-0.0186,0.0039,0.9971,0.0,0.0,0.0
1.3849999999997635,-0.0195,0.0024,0.9990000000000001,0.0,0.0,0.0
1.3899999999998727,-0.02,0.0044,0.9966,0.0,0.0,0.0
1.3949999999999818,-0.0181,0.0054,0.998,0.0,0.0,0.0
1.400000000000091,-0.019,0.0024,0.998,0.0,0.0,0.0
1.4050000000002,-0.02,0.0034,0.9990000000000001,0.0,0.0,0.0
1.4099999999998545,-0.0181,0.0059,0.9961,0.0,0.0,0.0
1.4149999999999636,-0.021,0.0044,0.998,0.0,0.0,0.0
1.4200000000000728,-0.0205,0.0029,0.9976,0.0,0.0,0.0
1.425000000000182,-0.0195,0.0049,0.998,0.0,0.0,0.0
1.4299999999998363,-0.02,0.0049,0.9995,0.0,0.0,0.0
1.4349999999999454,-0.021,0.0029,0.9976,0.0,0.0,0.0
1.4400000000000546,-0.02,0.0044,0.9985,0.0,0.0,0.0
1.4450000000001637,-0.0215,0.0059,1.0,0.0,0.0,0.0
1.449999999999818,-0.0186,0.0029,0.9956,0.0,0.0,0.0
1.4549999999999272,-0.022000000000000002,0.0044,0.9976,0.0,0.0,0.0
1.4600000000000364,-0.0195,0.0068,0.9976,0.0,0.0,0.0
1.4650000000001455,-0.0195,0.0044,0.9951,0.0,0.0,0.0
1.4699999999998,-0.0176,0.002,0.9956,0.0,0.0,0.0
1.474999999999909,-0.0205,0.0054,0.998,0.0,0.0,0.0
1.4800000000000182,-0.0186,0.0054,0.9995,0.0,0.0,0.0
1.4850000000001273,-0.021,0.0029,0.998,0.0,0.0,0.0
1.4899999999997817,-0.0181,0.0054,0.9971,0.0,0.0,0.0
1.4949999999998909,-0.0186,0.0039,0.9966,0.0,0.0,0.0
1.5,-0.019,0.0044,0.9990000000000001,0.0,0.0,0.0
1.5050000000001091,-0.0195,0.0029,0.9985,0.0,0.0,0.0
1.5099999999997635,-0.02,0.0034,0.9961,0.0,0.0,0.0
1.5149999999998727,-0.019,0.0068,0.9961,0.0,0.0,0.0
1.5199999999999818,-0.02,0.0044,0.998,0.0,0.0,0.0
1.525000000000091,-0.019,0.0039,1.001,0.0,0.0,0.0
1.5300000000002,-0.0215,0.0059,0.9971,0.0,0.0,0.0
1.5349999999998545,-0.019,0.0044,0.998,0.0,0.0,0.0
1.5399999999999636,-0.021,0.0044,0.9971,0.0,0.0,0.0
1.5450000000000728,-0.0205,0.0039,0.9990000000000001,0.0,0.0,0.0
1.550000000000182,-0.0195,0.0044,0.9995,0.0,0.0,0.0
1.5549999999998363,-0.021,0.0029,0.9985,0.0,0.0,0.0
1.5599999999999454,-0.0205,0.0039,0.9985,0.0,0.0,0.0
1.5650000000000546,-0.0186,0.0044,0.998,0.0,0.0,0.0
1.5700000000001637,-0.019,0.0059,0.9971,0.0,0.0,0.0
1.574999999999818,-0.0186,0.0029,0.9971,0.0,0.0,0.0
1.5799999999999272,-0.0181,0.0044,0.9956,0.0,0.0,0.0
1.5850000000000364,-0.0186,0.0049,1.0,0.0,0.0,0.0
1.5900000000001455,-0.019,0.0068,0.998,0.0,0.0,0.0
1.5949999999998,-0.0195,0.0029,0.9990000000000001,0.0,0.0,0.0
1.599999999999909,-0.0215,0.0024,0.9961,0.0,0.0,0.0
1.6050000000000182,-0.0205,0.0049,1.0,0.0,0.0,0.0
1.6100000000001273,-0.021,0.0,0.9985,0.0,0.0,0.0
1.6149999999997817,-0.02,0.0039,0.9971,0.0,0.0,0.0
1.6199999999998909,-0.0205,0.0044,0.9976,0.0,0.0,0.0
1.625,-0.0195,0.0029,0.9976,0.0,0.0,0.0
1.6300000000001091,-0.019,0.0059,0.9990000000000001,0.0,0.0,0.0
1.6349999999997635,-0.02,0.002,0.9961,0.0,0.0,0.0
1.6399999999998727,-0.0186,0.0029,0.9971,0.0,0.0,0.0
1.6449999999999818,-0.0181,0.0049,0.9995,0.0,0.0,0.0
1.650000000000091,-0.0195,0.0059,0.9995,0.0,0.0,0.0
1.6550000000002,-0.019,0.0034,0.998,0.0,0.0,0.0
1.6599999999998545,-0.0195,0.0029,0.998,0.0,0.0,0.0
1.6649999999999636,-0.0181,0.0054,1.0,0.0,0.0,0.0
1.6700000000000728,-0.0215,0.0049,0.9971,0.0,0.0,0.0
1.675000000000182,-0.019,0.0039,1.0005,0.0,0.0,0.0
1.6799999999998363,-0.0186,0.002,0.998,0.0,0.0,0.0
1.6849999999999454,-0.0186,0.0044,1.0,0.0,0.0,0.0
1.6900000000000546,-0.0225,0.0054,1.0005,0.0,0.0,0.0
1.6950000000001637,-0.02,0.0039,0.9956,0.0,0.0,0.0
1.699999999999818,-0.0161,0.0034,0.9937,0.0,0.0,0.0
1.7049999999999272,-0.019,0.0059,0.998,0.0,0.0,0.0
1.7100000000000364,-0.0195,0.0044,0.9985,0.0,0.0,0.0
1.7150000000001455,-0.0195,0.0049,0.9966,0.0,0.0,0.0
1.7199999999998,-0.0186,0.0034,0.998,0.0,0.0,0.0
1.724999999999909,-0.019,0.001,0.998,0.0,0.0,0.0
1.7300000000000182,-0.0195,0.0049,0.9985,0.0,0.0,0.0
1.7350000000001273,-0.021,0.0059,0.9990000000000001,0.0,0.0,0.0
1.7399999999997817,-0.0205,0.0044,0.9985,0.0,0.0,0.0
1.7449999999998909,-0.0195,0.0049,0.9985,0.0,0.0,0.0
1.75,-0.0186,0.0044,0.9990000000000001,0.0,0.0,0.0
1.7550000000001091,-0.019,0.002,0.9976,0.0,0.0,0.0
1.7599999999997635,-0.0205,0.0063,0.9966,0.0,0.0,0.0
1.7649999999998727,-0.019,0.0034,0.9985,0.0,0.0,0.0
1.7699999999999818,-0.019,0.0059,0.9971,0.0,0.0,0.0
1.775000000000091,-0.0186,0.0034,0.9966,0.0,0.0,0.0
1.7800000000002,-0.022000000000000002,0.0049,0.9971,0.0,0.0,0.0
1.7849999999998545,-0.019,0.0029,0.998,0.0,0.0,0.0
1.7899999999999636,-0.0186,0.0044,0.9976,0.0,0.0,0.0
1.7950000000000728,-0.019,0.0068,0.998,0.0,0.0,0.0
1.800000000000182,-0.0195,0.0029,0.9946,0.0,0.0,0.0
1.8049999999998363,-0.019,0.0029,0.9951,0.0,0.0,0.0
1.8099999999999454,-0.0195,0.0059,0.9966,0.0,0.0,0.0
1.8150000000000546,-0.02,0.0024,0.9985,0.0,0.0,0.0
1.8200000000001637,-0.0181,0.0059,0.9976,0.0,0.0,0.0
1.824999999999818,-0.0205,0.0054,0.998,0.0,0.0,0.0
1.8299999999999272,-0.019,0.0044,0.9971,0.0,0.0,0.0
1.8350000000000364,-0.019,0.0034,0.9985,0.0,0.0,0.0
1.8400000000001455,-0.0186,0.0044,0.9961,0.0,0.0,0.0
1.8449999999998,-0.021,0.0039,0.998,0.0,0.0,0.0
1.849999999999909,-0.0195,0.0024,0.998,0.0,0.0,0.0
1.8550000000000182,-0.0171,0.0063,0.9971,0.0,0.0,0.0
1.8600000000001273,-0.0176,0.0034,0.9951,0.0,0.0,0.0
1.8649999999997817,-0.0195,0.0039,0.9990000000000001,0.0,0.0,0.0
1.8699999999998909,-0.019,0.0059,0.9961,0.0,0.0,0.0
1.875,-0.0195,0.0029,0.9990000000000001,0.0,0.0,0.0
