time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s)
0.1550000000002001,-0.0166,0.0029,0.9971,0.061,0.0,0.0
0.16000000000008185,-0.0156,0.0029,0.9985,0.0,0.1221,0.0
0.165000000000191,-0.0161,0.0024,0.9956,0.061,0.061,0.0
0.17000000000007276,-0.0171,0.0034,0.9937,-0.061,0.0,-0.061
0.1750000000001819,-0.0146,0.0034,0.9951,0.0,0.0,0.061
0.18000000000006366,-0.0171,0.0015,0.9971,0.0,0.1221,0.0
0.1850000000001728,-0.0181,0.001,0.9951,0.0,0.1221,-0.1831
0.19000000000005457,-0.0195,0.0005,0.9951,-0.061,0.061,-0.061
0.1950000000001637,-0.0166,0.002,0.9941,-0.061,0.0,0.0
0.20000000000004547,-0.0151,0.0024,0.9985,0.0,0.0,0.0
0.20500000000015461,-0.0176,0.0015,0.9961,-0.1221,0.061,0.0
0.21000000000003638,-0.0181,0.0015,0.9941,-0.061,-0.061,0.0
0.21500000000014552,-0.0146,0.001,0.9932,0.0,-0.061,0.0
0.22000000000002728,-0.0161,0.0024,0.9971,0.1221,0.0,0.061
0.22500000000013642,-0.0156,0.0029,0.9961,0.0,0.2441,-0.061
0.2300000000000182,-0.019,0.0005,0.9937,0.061,0.1221,0.0
0.23500000000012733,-0.0181,0.0034,0.9966,0.0,-0.061,0.0
0.2400000000000091,-0.0161,0.002,0.9985,0.0,0.0,0.0
0.24500000000011823,-0.0171,0.002,0.9966,0.0,0.061,0.0
0.25,-0.0176,0.0024,0.9932,0.0,-0.1221,0.061
0.25500000000010914,-0.0166,0.001,0.9946,-0.061,-0.061,-0.061
0.2599999999999909,-0.0151,0.001,0.9961,-0.061,0.061,-0.061
0.26500000000010004,-0.0166,0.0044,0.9990000000000001,-0.061,0.061,0.0
0.2700000000002092,-0.0171,0.002,0.9961,0.061,0.0,-0.061
0.27500000000009095,-0.0176,0.001,0.9956,0.0,0.0,0.0
0.2800000000002001,-0.0146,0.0005,0.9976,0.0,0.0,0.0
0.28500000000008185,-0.0146,0.0044,0.9956,0.061,0.061,0.0
0.290000000000191,-0.0146,0.002,0.9951,-0.061,-0.061,0.061
0.29500000000007276,-0.0156,0.0034,0.9990000000000001,0.061,-0.061,0.0
0.3000000000001819,-0.0181,0.0024,0.9961,0.061,0.0,-0.061
0.30500000000006366,-0.0176,0.0024,0.998,0.0,0.061,0.0
0.3100000000001728,-0.0166,0.0034,0.9946,-0.061,0.0,0.0
0.31500000000005457,-0.0166,0.0015,0.9951,0.0,0.0,0.0
0.3200000000001637,-0.0176,0.001,0.9961,0.1831,0.0,0.0
0.3250000000000455,-0.0171,0.002,0.9990000000000001,0.0,0.061,-0.061
0.3300000000001546,-0.0161,0.0029,0.9956,-0.1221,0.0,0.0
0.3350000000000364,-0.0156,0.0039,0.9956,0.0,-0.061,0.061
0.3400000000001455,-0.0166,0.0024,0.9966,0.0,0.0,0.061
0.3450000000000273,-0.0151,0.0029,0.9971,-0.061,0.061,-0.061
0.3500000000001364,-0.0166,0.0029,0.9971,0.0,-0.061,0.0
0.3550000000000182,-0.019,0.0044,0.9956,0.0,0.0,0.061
0.36000000000012733,-0.0186,0.0024,0.9976,0.1831,0.0,-0.061
0.3650000000000091,-0.0166,0.0034,0.9961,0.0,-0.061,0.0
0.37000000000011823,-0.0166,0.001,0.998,0.0,0.0,-0.061
0.375,-0.0156,0.002,0.9961,0.061,-0.061,0.0
0.38000000000010914,-0.0176,0.0044,0.9951,0.0,-0.061,0.0
0.3849999999999909,-0.0161,0.0024,0.9956,0.0,0.0,0.0
0.39000000000010004,-0.0181,0.0039,0.9985,0.0,0.0,0.0
0.3950000000002092,-0.0142,0.0034,0.9985,0.061,-0.1221,0.0
0.40000000000009095,-0.0156,0.0029,0.9946,0.061,0.061,0.0
0.4050000000002001,-0.0156,0.002,0.9976,0.061,-0.1221,0.0
0.41000000000008185,-0.0171,0.001,0.9966,0.0,0.0,0.0
0.415000000000191,-0.0146,0.001,0.998,0.0,-0.061,0.0
0.42000000000007276,-0.0161,0.0024,0.998,0.061,-0.1221,0.0
0.4250000000001819,-0.0171,0.0024,0.9976,0.0,0.061,0.0
0.43000000000006366,-0.0151,0.0029,0.998,0.0,-0.061,0.0
0.4350000000001728,-0.0166,0.0024,0.9961,0.0,0.0,0.0
0.44000000000005457,-0.0176,0.001,0.9941,0.1221,0.0,0.0
0.4450000000001637,-0.0156,0.001,0.9990000000000001,-0.061,-0.061,0.0
0.4500000000000455,-0.0151,0.0015,0.9971,0.0,0.061,0.0
0.4550000000001546,-0.0171,0.0044,0.9946,0.1831,-0.061,0.0
0.4600000000000364,-0.019,0.001,0.9937,0.061,0.0,0.0
0.4650000000001455,-0.0195,0.0015,0.9927,0.0,-0.061,0.0
0.4700000000000273,-0.0176,0.0029,0.9966,0.0,-0.061,0.0
0.4750000000001364,-0.0176,0.002,0.9937,0.0,0.0,0.0
0.4800000000000182,-0.0166,0.0,0.9941,-0.061,0.0,0.0
0.48500000000012733,-0.0156,0.0015,0.9966,0.0,0.0,0.0
0.4900000000000091,-0.0166,0.002,0.9966,0.0,0.1221,0.0
0.49500000000011823,-0.0146,0.002,0.9985,0.0,-0.061,0.0
0.5,-0.0176,0.001,0.9976,0.0,0.0,0.0
0.5050000000001091,-0.0161,0.0034,0.9941,0.1221,0.0,0.0
0.5099999999999909,-0.0142,0.0024,1.0015,0.0,0.1831,0.0
0.5150000000001,-0.0117,-0.002,1.002,0.3662,0.3052,0.0
0.5200000000002092,-0.0244,0.0122,0.9746,0.1221,-0.061,0.0
0.525000000000091,-0.0176,-0.0054,0.9966,0.0,-0.1831,0.0
0.5300000000002001,-0.0112,0.001,0.9976,0.1221,0.5493,0.0
0.5350000000000819,-0.022000000000000002,0.0068,0.9976,-0.1221,0.061,0.0
0.540000000000191,-0.0171,-0.0049,0.9976,0.061,-0.4272,0.0
0.5450000000000728,-0.0151,0.0044,0.9995,0.061,0.1221,0.0
0.5500000000001819,-0.0176,0.0024,0.9927,-0.061,0.0,0.0
0.5550000000000637,-0.0161,0.0,0.9976,-0.1221,0.0,0.0
0.5600000000001728,-0.0186,0.001,0.9966,0.0,-0.061,0.0
0.5650000000000546,-0.0181,0.0049,0.9961,0.0,-0.1221,0.0
0.5700000000001637,-0.0146,0.0024,0.9985,0.0,-0.1221,0.0
0.5750000000000455,-0.0161,0.0044,0.9956,0.0,0.061,0.0
0.5800000000001546,-0.021,0.0024,0.9927,-0.061,0.0,0.0
0.5850000000000364,-0.0161,0.0005,0.9956,0.0,-0.1221,0.0
0.5900000000001455,-0.0166,0.0024,0.998,0.0,0.0,0.0
0.5950000000000273,-0.0151,0.0034,0.9932,-0.061,0.0,0.0
0.6000000000001364,-0.0161,0.002,0.9956,0.0,0.0,0.0
0.6050000000000182,-0.0166,0.0005,0.9966,0.0,0.061,0.0
0.6100000000001273,-0.0161,0.0029,0.9976,0.0,0.0,0.0
0.6150000000000091,-0.0181,0.0034,0.9995,0.0,0.061,0.0
0.6200000000001182,-0.0186,0.0015,0.9971,0.0,0.061,0.0
0.625,-0.0171,0.0005,0.9951,0.1221,0.0,0.0
0.6300000000001091,-0.0171,0.0034,0.9946,0.061,0.0,0.0
0.6349999999999909,-0.0156,0.0015,0.9956,-0.061,-0.061,0.0
0.6400000000001,-0.0186,-0.0005,0.9971,-0.061,0.0,0.0
0.6450000000002092,-0.0176,0.001,0.9985,0.0,0.0,0.0
0.650000000000091,-0.0166,0.0024,0.9976,0.0,0.0,0.0
0.6550000000002001,-0.0156,0.0039,0.9971,0.0,0.061,0.0
0.6600000000000819,-0.0176,0.002,0.998,-0.061,-0.061,0.0
0.665000000000191,-0.0156,0.0015,0.9966,0.061,0.061,0.0
0.6700000000000728,-0.0181,0.001,0.9961,0.0,0.0,0.0
0.6750000000001819,-0.0166,0.0015,0.998,0.0,0.061,0.0
0.6800000000000637,-0.0166,0.0024,0.9951,0.0,0.0,0.0
0.6850000000001728,-0.0151,0.0029,0.9966,0.0,-0.061,0.0
0.6900000000000546,-0.0156,0.0015,0.9961,0.061,0.061,0.0
0.6950000000001637,-0.0146,0.0015,0.998,0.061,-0.1221,0.0
0.7000000000000455,-0.0156,0.0024,0.9971,-0.061,0.061,0.0
0.7050000000001546,-0.0176,0.001,0.9932,0.0,-0.061,0.0
0.7100000000000364,-0.0171,0.0039,0.9946,0.0,-0.061,0.0
0.7150000000001455,-0.0151,0.0029,0.998,0.0,0.0,0.0
0.7200000000000273,-0.0156,0.001,0.9946,0.1221,0.0,0.0
0.7250000000001364,-0.0171,0.001,0.9976,0.0,0.0,0.0
0.7300000000000182,-0.0186,0.0029,0.998,0.0,0.0,0.0
0.7350000000001273,-0.0176,0.001,0.9961,0.0,-0.061,0.0
0.7400000000000091,-0.0166,0.0039,0.9966,0.0,0.0,0.0
0.7450000000001182,-0.0186,0.0,0.9937,-0.1221,0.061,0.0
0.75,-0.0171,0.0024,0.9941,0.061,0.0,0.0
0.7550000000001091,-0.0176,0.001,0.9971,0.0,0.061,0.0
0.7599999999999909,-0.0146,0.0039,0.998,-0.061,0.061,0.0
0.7650000000001,-0.0146,0.0024,0.9956,0.061,0.0,0.0
0.7700000000002092,-0.0166,0.002,0.9961,0.0,0.0,0.0
0.775000000000091,-0.0151,0.0044,0.9976,0.0,-0.1831,0.0
0.7800000000002001,-0.0146,0.0015,0.9966,-0.1221,0.0,0.0
0.7850000000000819,-0.0186,-0.002,0.9946,0.0,0.0,0.0
0.790000000000191,-0.0171,0.0024,0.9951,0.0,0.0,0.0
0.7950000000000728,-0.0151,0.0,1.0015,-0.061,0.061,0.0
0.8000000000001819,-0.0156,0.0005,0.998,0.0,0.0,0.0
0.8050000000000637,-0.0171,0.0034,0.9971,0.0,0.0,0.0
0.8100000000001728,-0.0156,0.001,0.9956,0.0,0.0,0.0
0.8150000000000546,-0.0195,0.001,0.9995,0.0,0.0,0.0
0.8200000000001637,-0.0176,0.002,0.9971,0.0,-0.061,0.0
0.8250000000000455,-0.0171,0.0005,0.9971,0.0,0.0,0.0
0.8300000000001546,-0.0176,0.0034,0.9927,0.0,-0.1221,0.0
0.8350000000000364,-0.0166,0.001,0.9956,0.061,0.0,0.0
0.8400000000001455,-0.0151,0.001,0.9971,-0.1831,0.061,0.0
0.8450000000000273,-0.0166,0.0,0.9956,0.0,0.0,0.0
0.8500000000001364,-0.0171,0.0024,0.9946,-0.061,-0.061,0.0
0.8550000000000182,-0.0181,0.002,0.9941,0.0,0.0,0.0
0.8600000000001273,-0.0166,0.002,0.9966,0.0,0.1831,0.0
0.8650000000000091,-0.0176,0.0034,0.9946,0.0,0.0,0.0
0.8700000000001182,-0.0151,0.001,0.9971,-0.061,0.0,0.0
0.875,-0.0151,0.0015,0.9971,0.061,0.1221,0.0
0.8800000000001091,-0.0142,0.0005,0.9971,0.061,0.0,0.0
0.8849999999999909,-0.0171,0.002,0.9956,0.0,0.0,0.0
0.8900000000001,-0.0181,0.0015,0.9946,0.0,0.061,0.0
0.8950000000002092,-0.0161,0.0024,0.9971,0.0,0.0,0.0
0.900000000000091,-0.0146,0.0015,0.9961,0.1221,-0.061,0.0
0.9050000000002001,-0.0171,0.0029,0.9946,-0.061,0.0,0.0
0.9100000000000819,-0.0166,0.0024,0.9927,0.0,0.1221,0.0
0.915000000000191,-0.0156,0.0029,0.998,0.0,0.061,0.0
0.9200000000000728,-0.0176,0.0034,0.9985,0.0,0.061,0.0
0.9250000000001819,-0.0171,0.0034,0.9976,0.0,0.061,0.0
0.9300000000000637,-0.0181,0.0005,0.9961,0.061,0.061,0.0
0.9350000000001728,-0.0166,0.001,0.9951,0.0,0.0,0.0
0.9400000000000546,-0.0137,0.0005,0.9985,0.0,0.0,0.0
0.9450000000001637,-0.0151,0.001,0.9971,0.061,0.0,0.0
0.9500000000000455,-0.0156,0.0,0.9961,0.0,0.061,0.0
0.9550000000001546,-0.0156,0.0015,0.9951,0.0,0.0,0.0
0.9600000000000364,-0.0171,0.0015,0.9971,-0.061,0.0,0.0
0.9650000000001455,-0.0171,0.0024,0.9961,0.0,0.0,0.0
0.9700000000000273,-0.0171,0.0049,0.9941,-0.1221,0.0,0.0
0.9750000000001364,-0.0166,0.0029,0.9966,0.0,0.0,0.0
0.9800000000000182,-0.0181,0.0015,0.9951,-0.061,0.0,0.0
0.9850000000001273,-0.0166,0.0024,0.9961,-0.061,-0.061,0.0
0.9900000000000091,-0.0151,0.0024,0.9961,-0.1221,0.0,0.0
0.9950000000001182,-0.0195,0.0024,0.9951,-0.061,0.0,0.0
1.0,-0.0171,0.0024,0.9961,0.0,-0.061,0.0
1.0050000000001091,-0.0151,0.0,0.9971,0.0,0.0,0.0
1.009999999999991,-0.0166,0.0034,0.9971,0.0,0.061,0.0
1.0150000000001,-0.0146,0.0039,0.9951,0.0,0.0,0.0
1.0200000000002092,-0.0166,0.0005,1.0,0.0,0.0,0.0
1.025000000000091,-0.0146,0.0015,0.9956,0.0,-0.061,0.0
1.0300000000002,-0.0151,-0.002,0.9893,0.0,-0.1221,0.0
1.0350000000000819,-0.0259,-0.0024,0.9927,-0.061,0.0,0.0
1.040000000000191,-0.0151,-0.0015,1.0024,0.0,-0.1831,0.0
1.0450000000000728,-0.0171,0.0,0.9937,0.0,0.0,0.0
1.050000000000182,-0.0176,0.0029,0.998,-0.061,0.061,0.0
1.0550000000000637,-0.0186,0.0005,0.9951,0.0,0.0,0.0
1.0600000000001728,-0.0171,0.0044,0.9951,0.061,0.0,0.0
1.0650000000000546,-0.0151,0.002,0.998,0.0,0.0,0.0
1.0700000000001637,-0.0156,0.0015,0.9985,0.061,0.0,0.0
1.0750000000000455,-0.0161,0.0024,0.9971,0.0,0.0,0.0
1.0800000000001546,-0.0171,0.0034,0.9971,0.0,0.0,0.0
1.0850000000000364,-0.0166,0.0024,0.9966,0.0,-0.061,0.0
1.0900000000001455,-0.0176,0.0015,0.9946,0.0,0.0,0.0
1.0950000000000273,-0.0161,0.0024,0.9941,0.0,0.0,0.0
1.1000000000001364,-0.0156,0.0034,0.9951,0.061,0.0,0.0
1.1050000000000182,-0.0151,0.0044,0.9985,-0.061,0.0,0.0
1.1100000000001273,-0.0146,0.0005,0.9966,-0.061,0.0,0.0
1.115000000000009,-0.0151,0.002,0.9927,0.0,0.0,0.0
1.1200000000001182,-0.0161,0.0029,0.9971,-0.061,0.0,0.0
1.125,-0.0151,0.0024,0.9971,-0.1221,0.0,0.0
1.1300000000001091,-0.0166,0.0024,0.9976,-0.061,0.061,0.0
1.134999999999991,-0.0171,0.001,0.9956,0.0,0.0,0.0
1.1400000000001,-0.0156,0.0034,0.9961,-0.061,0.0,0.0
1.1450000000002092,-0.0171,0.0024,0.9961,-0.061,0.061,0.0
1.150000000000091,-0.0161,0.0044,0.9951,0.0,0.0,0.0
1.1550000000002,-0.0171,0.0005,0.9951,-0.1221,0.061,0.0
1.1600000000000819,-0.0161,0.001,0.9946,0.0,0.0,0.0
1.165000000000191,-0.0142,0.0034,0.9976,0.061,0.0,0.0
1.1700000000000728,-0.0161,0.0024,0.9941,0.0,0.061,0.0
1.175000000000182,-0.0181,0.0029,0.9956,-0.061,0.0,0.0
1.1800000000000637,-0.0146,0.0024,0.9951,0.0,-0.1221,0.0
1.1850000000001728,-0.0176,0.0005,0.998,-0.1221,-0.061,0.0
1.1900000000000546,-0.0176,0.0015,1.0,0.0,0.0,0.0
1.1950000000001637,-0.0176,0.0034,0.9971,0.0,0.061,0.0
1.2000000000000455,-0.0166,0.0034,0.9966,0.0,0.0,0.0
1.2050000000001546,-0.0156,0.0,0.9976,-0.061,0.0,0.0
1.2100000000000364,-0.0161,0.0034,0.9956,0.0,0.0,0.0
1.2150000000001455,-0.0166,0.0024,0.9951,0.0,0.1221,0.0
1.2200000000000273,-0.0166,0.0024,0.9941,0.0,0.0,0.0
1.2250000000001364,-0.0151,0.0005,0.9990000000000001,0.0,0.0,0.0
1.2300000000000182,-0.0166,0.002,0.998,-0.1221,-0.061,0.0
1.2350000000001273,-0.0151,0.001,0.9956,0.0,0.061,0.0
1.240000000000009,-0.0156,-0.0015,0.9946,0.0,0.0,0.0
1.2450000000001182,-0.0171,0.001,0.9961,0.0,0.0,0.0
1.25,-0.0156,0.002,0.9985,-0.061,0.061,0.0
1.2550000000001091,-0.0151,0.0015,0.9966,0.0,0.0,0.0
1.259999999999991,-0.0176,0.0029,0.9956,-0.1221,0.0,0.0
1.2650000000001,-0.0156,0.0054,0.998,0.0,0.061,0.0
1.2700000000002092,-0.0146,0.001,0.998,0.0,0.0,0.0
1.275000000000091,-0.0151,0.0024,0.9951,-0.061,0.0,0.0
1.2800000000002,-0.0161,0.0029,0.9961,-0.061,0.0,0.0
1.2850000000000819,-0.0151,0.0034,0.9956,0.0,-0.1831,0.0
1.290000000000191,-0.0156,0.0029,0.9961,0.0,0.1221,0.0
1.2950000000000728,-0.0156,0.001,0.9941,0.0,0.1221,0.0
1.300000000000182,-0.0176,0.002,0.9971,0.0,0.0,0.0
1.3050000000000637,-0.0181,0.0029,0.998,0.061,-0.061,0.0
1.3100000000001728,-0.0161,0.001,0.9976,-0.061,0.0,0.0
1.3150000000000546,-0.0156,0.0039,0.9976,0.0,0.0,0.0
1.3200000000001637,-0.0171,0.0,0.9961,0.0,-0.061,0.0
1.3250000000000455,-0.0166,0.0015,0.9951,-0.061,-0.061,0.0
1.3300000000001546,-0.0151,0.002,0.9956,0.0,0.061,0.0
1.3350000000000364,-0.0176,0.0034,0.9961,0.0,0.0,0.0
1.3400000000001455,-0.0166,0.0039,0.9956,0.0,0.0,0.0
1.3450000000000273,-0.0166,0.002,0.9956,0.0,-0.1221,0.0
1.3500000000001364,-0.0186,0.0,0.998,0.061,0.0,0.0
1.3550000000000182,-0.0156,0.0005,0.9966,0.1221,-0.1221,0.0
1.3600000000001273,-0.0161,0.001,0.9951,0.0,0.1221,0.0
1.365000000000009,-0.0171,0.0015,0.9971,0.0,-0.061,0.0
1.3700000000001182,-0.0171,0.0015,0.9985,0.0,0.0,0.0
1.375,-0.0146,0.0024,0.9961,0.0,0.1831,0.0
1.3800000000001091,-0.0156,0.0039,0.9951,0.0,0.0,0.0
1.384999999999991,-0.0161,0.002,0.9951,0.0,0.0,0.0
1.3900000000001,-0.0156,0.0034,0.9951,0.0,0.0,0.0
1.3950000000002092,-0.0156,0.0039,0.9961,0.061,0.1221,0.0
1.400000000000091,-0.0166,0.0015,0.9927,0.0,-0.1221,0.0
1.4050000000002,-0.0151,0.0015,0.9927,0.0,-0.061,0.0
1.4100000000000819,-0.0171,0.002,0.9976,0.0,-0.1221,0.0
1.415000000000191,-0.0151,0.002,0.9961,0.1221,0.061,0.0
1.4200000000000728,-0.0171,0.002,0.9941,0.0,0.0,0.0
1.425000000000182,-0.0171,0.0005,0.9937,0.0,0.0,0.0
1.4300000000000637,-0.0161,0.0034,1.0,0.0,-0.061,0.0
1.4350000000001728,-0.0156,0.0015,0.9961,-0.1221,0.061,0.0
1.4400000000000546,-0.0181,0.001,0.9932,-0.061,0.1221,0.0
1.4450000000001637,-0.0161,0.0005,0.9956,0.0,-0.061,0.0
1.4500000000000455,-0.0161,0.0024,0.9961,0.0,0.061,0.0
1.4550000000001546,-0.0156,0.0024,0.9976,0.0,0.0,0.0
1.4600000000000364,-0.0161,0.0005,0.9966,0.0,0.0,0.0
1.4650000000001455,-0.0161,0.001,0.9951,0.061,-0.061,0.0
1.4700000000000273,-0.0171,0.002,0.9985,0.061,0.0,0.0
1.4750000000001364,-0.0166,0.002,0.9990000000000001,0.0,0.061,0.0
1.4800000000000182,-0.0161,0.0024,0.9932,-0.061,0.061,0.0
1.4850000000001273,-0.0161,0.002,0.9951,0.0,-0.1221,0.0
1.490000000000009,-0.0156,0.001,0.9976,0.0,0.0,0.0
1.4950000000001182,-0.0181,0.001,1.0015,0.0,0.0,0.0
1.5,-0.0151,0.0015,0.9966,-0.061,0.1831,0.0
1.5050000000001091,-0.0151,0.0,0.9951,0.0,0.0,0.0
1.509999999999991,-0.0161,0.002,0.9951,0.061,-0.061,0.0
1.5150000000001,-0.0166,0.001,0.998,0.0,-0.061,0.0
1.5200000000002092,-0.0181,0.0024,0.9946,0.0,0.0,0.0
1.525000000000091,-0.0142,0.0015,0.9927,0.0,0.0,0.0
1.5300000000002,-0.0195,0.0015,0.9971,0.061,0.0,0.0
1.5350000000000819,-0.0166,0.0034,0.9971,0.0,0.0,0.0
1.540000000000191,-0.0161,0.0024,0.998,0.0,0.0,0.0
1.5450000000000728,-0.0161,0.0005,0.9946,0.0,0.0,0.0
1.550000000000182,-0.0166,0.002,0.998,0.0,0.0,0.0
1.5550000000000637,-0.0156,0.0,0.998,0.0,0.0,0.0
1.5600000000001728,-0.0166,0.0029,0.9961,0.0,0.0,0.0
1.5650000000000546,-0.0161,0.0015,0.9946,0.0,0.0,0.0
1.5700000000001637,-0.0181,0.0039,0.9951,0.0,0.0,0.0
1.5750000000000455,-0.0137,0.002,0.9976,0.0,0.0,0.0
1.5800000000001546,-0.0151,0.0024,0.9961,0.0,0.0,0.0
1.5850000000000364,-0.0161,0.001,0.9946,0.0,0.0,0.0
1.5900000000001455,-0.0171,0.001,0.9971,0.0,0.0,0.0
1.5950000000000273,-0.0171,0.001,0.9990000000000001,0.0,0.0,0.0
1.6000000000001364,-0.0151,0.0,0.9971,0.0,0.0,0.0
1.6050000000000182,-0.0176,0.001,0.9966,0.0,0.0,0.0
1.6100000000001273,-0.0171,0.002,0.998,0.0,0.0,0.0
1.615000000000009,-0.0156,0.0024,0.9985,0.0,0.0,0.0
1.6200000000001182,-0.0156,0.0005,0.9985,0.0,0.0,0.0
1.625,-0.0166,0.0034,0.9951,0.0,0.0,0.0
1.6300000000001091,-0.0151,0.001,0.998,0.0,0.0,0.0
1.634999999999991,-0.0166,0.0049,0.9971,0.0,0.0,0.0
1.6400000000001,-0.0161,0.0024,0.998,0.0,0.0,0.0
1.6450000000002092,-0.0146,0.0,0.9951,0.0,0.0,0.0
1.650000000000091,-0.0151,0.0015,0.9946,0.0,0.0,0.0
1.6550000000002,-0.0161,0.0024,0.9985,0.0,0.0,0.0
1.6600000000000819,-0.0171,0.0024,0.998,0.0,0.0,0.0
1.665000000000191,-0.0171,0.0,0.9956,0.0,0.0,0.0
1.6700000000000728,-0.0161,0.0015,0.9956,0.0,0.0,0.0
1.675000000000182,-0.0146,0.0039,0.9971,0.0,0.0,0.0
1.6800000000000637,-0.0161,0.002,0.9985,0.0,0.0,0.0
1.6850000000001728,-0.0151,0.0015,0.9937,0.0,0.0,0.0
1.6900000000000546,-0.0176,0.0015,0.9976,0.0,0.0,0.0
1.6950000000001637,-0.0161,0.0044,0.9956,0.0,0.0,0.0
1.7000000000000455,-0.0166,0.0015,0.998,0.0,0.0,0.0
1.7050000000001546,-0.0171,0.0034,0.9951,0.0,0.0,0.0
1.7100000000000364,-0.019,0.0015,0.9956,0.0,0.0,0.0
1.7150000000001455,-0.0186,0.0044,0.9995,0.0,0.0,0.0
1.7200000000000273,-0.0176,0.002,0.9985,0.0,0.0,0.0
1.7250000000001364,-0.0166,0.0034,0.9961,0.0,0.0,0.0
1.7300000000000182,-0.0166,0.0039,0.9937,0.0,0.0,0.0
1.7350000000001273,-0.0161,0.002,0.9971,0.0,0.0,0.0
1.740000000000009,-0.0166,0.0029,0.9971,0.0,0.0,0.0
1.7450000000001182,-0.0161,0.0029,0.9956,0.0,0.0,0.0
1.75,-0.0186,0.0,0.9941,0.0,0.0,0.0
1.7550000000001091,-0.0166,0.002,0.9976,0.0,0.0,0.0
1.759999999999991,-0.0161,0.0024,0.9990000000000001,0.0,0.0,0.0
1.7650000000001,-0.0146,0.0044,0.9990000000000001,0.0,0.0,0.0
1.7700000000002092,-0.0195,0.001,0.9941,0.0,0.0,0.0
1.775000000000091,-0.0181,0.0029,0.9966,0.0,0.0,0.0
1.7800000000002,-0.0166,0.0015,0.9990000000000001,0.0,0.0,0.0
1.7850000000000819,-0.0176,0.0039,0.9990000000000001,0.0,0.0,0.0
1.790000000000191,-0.0171,0.0,0.9971,0.0,0.0,0.0
1.7950000000000728,-0.0176,0.0005,0.9976,0.0,0.0,0.0
1.800000000000182,-0.0171,0.0029,0.9971,0.0,0.0,0.0
1.8050000000000637,-0.0171,0.0024,0.9961,0.0,0.0,0.0
1.8100000000001728,-0.0161,0.0029,0.9941,0.0,0.0,0.0
1.8150000000000546,-0.0171,0.0015,0.9961,0.0,0.0,0.0
1.8200000000001637,-0.0166,0.002,0.9966,0.0,0.0,0.0
1.8250000000000455,-0.0156,0.0024,0.9937,0.0,0.0,0.0
1.8300000000001546,-0.0186,0.0,0.9941,0.0,0.0,0.0
1.8350000000000364,-0.0161,0.001,0.9961,0.0,0.0,0.0
1.8400000000001455,-0.0171,0.0029,0.9995,0.0,0.0,0.0
1.8450000000000273,-0.0176,0.001,0.9966,0.0,0.0,0.0
1.8500000000001364,-0.0176,0.0029,0.9946,0.0,0.0,0.0
1.8550000000000182,-0.0171,0.0024,0.9937,0.0,0.0,0.0
1.8600000000001273,-0.0156,0.0015,0.9966,0.0,0.0,0.0
1.865000000000009,-0.0176,0.001,0.9961,0.0,0.0,0.0
1.8700000000001182,-0.0171,0.0015,0.9966,0.0,0.0,0.0
